BinID,Enrichment,product,gene,Classification,Confidence,Tax_Level,Quality,EC_number,General_Pathway
Laura1metabat.30,Laura1,p-hydroxybenzoate hydroxylase,pobA_2,Comamonadaceae,0.46,family,High,1.14.13.2,Benzoate degradation
Laura1metabat.30,Laura1,"Phthalate 4,5-dioxygenase oxygenase subunit",pht3_2,Comamonadaceae,0.46,family,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.30,Laura1,Putative amidase AmiD,amiD,Comamonadaceae,0.46,family,High,3.5.1.4,Aminobenzoate degradation
Laura1metabat.30,Laura1,4-hydroxybenzoyl-CoA thioesterase,NA,Comamonadaceae,0.46,family,High,3.1.2.23,Benzoate degradation
Laura1metabat.30,Laura1,Dihydrolipoyl dehydrogenase,lpd_2,Comamonadaceae,0.46,family,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.30,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Comamonadaceae,0.46,family,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.30,Laura1,"Phthalate 4,5-dioxygenase oxygenase subunit",pht3_3,Comamonadaceae,0.46,family,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.30,Laura1,Beta-ketothiolase BktB,bktB_2,Comamonadaceae,0.46,family,High,2.3.1.16,Benzoate degradation
Laura1metabat.30,Laura1,"Phthalate 4,5-dioxygenase oxygenase subunit",pht3_4,Comamonadaceae,0.46,family,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.30,Laura1,Enoyl-CoA-hydratase,dpgD_5,Comamonadaceae,0.46,family,High,4.2.1.17,Benzoate degradation
Laura1metabat.30,Laura1,Enoyl-CoA-hydratase,dpgD_5,Comamonadaceae,0.46,family,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.30,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_2,Comamonadaceae,0.46,family,High,3.1.1.57,Benzoate degradation
Laura1metabat.30,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_2,Comamonadaceae,0.46,family,High,3.1.1.57,Aminobenzoate degradation
Laura1metabat.30,Laura1,3-oxoadipate enol-lactonase 2,catD_2,Comamonadaceae,0.46,family,High,3.1.1.24,Benzoate degradation
Laura1metabat.30,Laura1,Steroid 3-ketoacyl-CoA thiolase,fadA5,Comamonadaceae,0.46,family,High,2.3.1.16,Benzoate degradation
Laura1metabat.30,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA_2,Comamonadaceae,0.46,family,High,1.14.13.23,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.30,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA_2,Comamonadaceae,0.46,family,High,1.14.13.23,Benzoate degradation
Laura1metabat.30,Laura1,3-hydroxylaminophenol mutase,NA,Comamonadaceae,0.46,family,High,5.4.4.3,Aminobenzoate degradation
Laura1metabat.30,Laura1,Succinate dehydrogenase iron-sulfur subunit,sdhB_2,Comamonadaceae,0.46,family,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.30,Laura1,putative enoyl-CoA hydratase echA12,NA,Comamonadaceae,0.46,family,High,4.2.1.17,Benzoate degradation
Laura1metabat.30,Laura1,putative enoyl-CoA hydratase echA12,NA,Comamonadaceae,0.46,family,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.30,Laura1,Benzoyl-CoA oxygenase component A,boxA,Comamonadaceae,0.46,family,High,1.14.13.208,Benzoate degradation
Laura1metabat.30,Laura1,Benzoyl-CoA oxygenase component B,boxB,Comamonadaceae,0.46,family,High,1.14.13.208,Benzoate degradation
Laura1metabat.30,Laura1,Benzoyl-CoA-dihydrodiol lyase,boxC,Comamonadaceae,0.46,family,High,4.1.2.44,Benzoate degradation
Laura1metabat.30,Laura1,"3,4-dehydroadipyl-CoA semialdehyde dehydrogenase",boxD,Comamonadaceae,0.46,family,High,1.2.1.77,Benzoate degradation
Laura1metabat.30,Laura1,Benzoate--CoA ligase,bclA_2,Comamonadaceae,0.46,family,High,6.2.1.25,Benzoate degradation
Laura1metabat.30,Laura1,Benzoate--CoA ligase,bclA_2,Comamonadaceae,0.46,family,High,6.2.1.25,Aminobenzoate degradation
Laura1metabat.30,Laura1,4-hydroxy-2-oxovalerate aldolase,bphF,Comamonadaceae,0.46,family,High,4.1.3.39,Benzoate degradation
Laura1metabat.30,Laura1,Pyruvate carboxylase,pycA,Comamonadaceae,0.46,family,High,6.4.1.1,Citrate cycle (TCA cycle)
Laura1metabat.30,Laura1,2-oxoglutarate oxidoreductase subunit KorA,korA,Comamonadaceae,0.46,family,High,1.2.7.3,Citrate cycle (TCA cycle)
Laura1metabat.30,Laura1,"2,3-dehydroadipyl-CoA hydratase",paaF_2,Comamonadaceae,0.46,family,High,4.2.1.17,Benzoate degradation
Laura1metabat.30,Laura1,"2,3-dehydroadipyl-CoA hydratase",paaF_2,Comamonadaceae,0.46,family,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.30,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_3,Comamonadaceae,0.46,family,High,3.1.1.57,Benzoate degradation
Laura1metabat.30,Laura1,"2-pyrone-4,6-dicarbaxylate hydrolase",pmdD_3,Comamonadaceae,0.46,family,High,3.1.1.57,Aminobenzoate degradation
Laura1metabat.30,Laura1,Glutaryl-CoA dehydrogenase,Acd,Comamonadaceae,0.46,family,High,1.3.99.32,Benzoate degradation
Laura1metabat.30,Laura1,Acetate CoA-transferase YdiF,ydiF_2,Comamonadaceae,0.46,family,High,2.8.3.8,Aminobenzoate degradation
Laura1metabat.30,Laura1,"2-pyrone-4,6-dicarboxylate hydrolase",ligI,Comamonadaceae,0.46,family,High,3.1.1.57,Benzoate degradation
Laura1metabat.30,Laura1,"2-pyrone-4,6-dicarboxylate hydrolase",ligI,Comamonadaceae,0.46,family,High,3.1.1.57,Aminobenzoate degradation
Laura1metabat.30,Laura1,Maleylacetate reductase,tfdF_3,Comamonadaceae,0.46,family,High,1.3.1.32,Benzoate degradation
Laura1metabat.30,Laura1,Enoyl-CoA-hydratase,dpgD_6,Comamonadaceae,0.46,family,High,4.2.1.17,Benzoate degradation
Laura1metabat.30,Laura1,Enoyl-CoA-hydratase,dpgD_6,Comamonadaceae,0.46,family,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.30,Laura1,putative enoyl-CoA hydratase echA8,echA8_4,Comamonadaceae,0.46,family,High,4.2.1.17,Benzoate degradation
Laura1metabat.30,Laura1,putative enoyl-CoA hydratase echA8,echA8_4,Comamonadaceae,0.46,family,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.30,Laura1,Acetyl-CoA acetyltransferase,phaA,Comamonadaceae,0.46,family,High,2.3.1.9,Benzoate degradation
Laura1metabat.30,Laura1,Pyruvate dehydrogenase E1 component,aceE_2,Comamonadaceae,0.46,family,High,1.2.4.1,Citrate cycle (TCA cycle)
Laura1metabat.30,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,aceF,Comamonadaceae,0.46,family,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.30,Laura1,Fumarate reductase flavoprotein subunit,ifcA_4,Comamonadaceae,0.46,family,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.30,Laura1,Mandelamide hydrolase,mdlY,Comamonadaceae,0.46,family,High,3.5.1.86,Aminobenzoate degradation
Laura1metabat.30,Laura1,Aconitate hydratase A,acnM,Comamonadaceae,0.46,family,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,p-hydroxybenzoate hydroxylase,pobA,Alphaproteobacteria,0.31,class,High,1.14.13.2,Benzoate degradation
Laura1metabat.32,Laura1,3-ketoacyl-CoA thiolase,fadA_1,Alphaproteobacteria,0.31,class,High,2.3.1.16,Benzoate degradation
Laura1metabat.32,Laura1,Benzoyl-CoA-dihydrodiol lyase,boxC,Alphaproteobacteria,0.31,class,High,4.1.2.44,Benzoate degradation
Laura1metabat.32,Laura1,Benzoyl-CoA oxygenase component B,boxB,Alphaproteobacteria,0.31,class,High,1.14.13.208,Benzoate degradation
Laura1metabat.32,Laura1,Benzoyl-CoA oxygenase component A,boxA,Alphaproteobacteria,0.31,class,High,1.14.13.208,Benzoate degradation
Laura1metabat.32,Laura1,Gallate decarboxylase,lpdC,Alphaproteobacteria,0.31,class,High,4.1.1.59,Aminobenzoate degradation
Laura1metabat.32,Laura1,Succinate dehydrogenase iron-sulfur subunit,sdhB,Alphaproteobacteria,0.31,class,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Succinate dehydrogenase flavoprotein subunit,sdhA,Alphaproteobacteria,0.31,class,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,"3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase",paaJ,Alphaproteobacteria,0.31,class,High,2.3.1.174,Benzoate degradation
Laura1metabat.32,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA_1,Alphaproteobacteria,0.31,class,High,1.14.13.23,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.32,Laura1,3-hydroxybenzoate 4-monooxygenase,mobA_1,Alphaproteobacteria,0.31,class,High,1.14.13.23,Benzoate degradation
Laura1metabat.32,Laura1,putative enoyl-CoA hydratase 1,NA,Alphaproteobacteria,0.31,class,High,4.2.1.17,Benzoate degradation
Laura1metabat.32,Laura1,putative enoyl-CoA hydratase 1,NA,Alphaproteobacteria,0.31,class,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.32,Laura1,Benzoylformate decarboxylase,mdlC,Alphaproteobacteria,0.31,class,High,4.1.1.7,Aminobenzoate degradation
Laura1metabat.32,Laura1,3-oxoadipate enol-lactonase 2,catD_1,Alphaproteobacteria,0.31,class,High,3.1.1.24,Benzoate degradation
Laura1metabat.32,Laura1,"Protocatechuate 4,5-dioxygenase beta chain",ligB,Alphaproteobacteria,0.31,class,High,1.13.11.8,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.32,Laura1,"Protocatechuate 4,5-dioxygenase beta chain",ligB,Alphaproteobacteria,0.31,class,High,1.13.11.8,Benzoate degradation
Laura1metabat.32,Laura1,"Protocatechuate 4,5-dioxygenase beta chain",ligB,Alphaproteobacteria,0.31,class,High,1.13.11.8,Aminobenzoate degradation
Laura1metabat.32,Laura1,Acylphosphatase,yccX,Alphaproteobacteria,0.31,class,High,3.6.1.7,Aminobenzoate degradation
Laura1metabat.32,Laura1,Malate dehydrogenase,mdh,Alphaproteobacteria,0.31,class,High,1.1.1.37,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Alphaproteobacteria,0.31,class,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Alphaproteobacteria,0.31,class,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,2-oxoglutarate dehydrogenase E1 component,sucA,Alphaproteobacteria,0.31,class,High,1.2.4.2,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,Alphaproteobacteria,0.31,class,High,2.3.1.61,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Dihydrolipoyl dehydrogenase 3,lpd3,Alphaproteobacteria,0.31,class,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Acetyl-CoA acetyltransferase,mmgA,Alphaproteobacteria,0.31,class,High,2.3.1.9,Benzoate degradation
Laura1metabat.32,Laura1,"Fumarate hydratase class I, aerobic",fumA,Alphaproteobacteria,0.31,class,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,3-oxoadipate enol-lactonase 2,catD_2,Alphaproteobacteria,0.31,class,High,3.1.1.24,Benzoate degradation
Laura1metabat.32,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Alphaproteobacteria,0.31,class,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Dihydrolipoyl dehydrogenase,lpd,Alphaproteobacteria,0.31,class,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Acetyl-CoA acetyltransferase,phaA,Alphaproteobacteria,0.31,class,High,2.3.1.9,Benzoate degradation
Laura1metabat.32,Laura1,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,Alphaproteobacteria,0.31,class,High,1.13.11.3,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.32,Laura1,"Protocatechuate 3,4-dioxygenase alpha chain",pcaG,Alphaproteobacteria,0.31,class,High,1.13.11.3,Benzoate degradation
Laura1metabat.32,Laura1,"Protocatechuate 3,4-dioxygenase beta chain",pcaH,Alphaproteobacteria,0.31,class,High,1.13.11.3,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.32,Laura1,"Protocatechuate 3,4-dioxygenase beta chain",pcaH,Alphaproteobacteria,0.31,class,High,1.13.11.3,Benzoate degradation
Laura1metabat.32,Laura1,Beta-ketoadipyl-CoA thiolase,pcaF,Alphaproteobacteria,0.31,class,High,2.3.1.174,Benzoate degradation
Laura1metabat.32,Laura1,putative enoyl-CoA hydratase echA8,echA8_1,Alphaproteobacteria,0.31,class,High,4.2.1.17,Benzoate degradation
Laura1metabat.32,Laura1,putative enoyl-CoA hydratase echA8,echA8_1,Alphaproteobacteria,0.31,class,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.32,Laura1,Cytochrome p450 CYP199A2,NA,Alphaproteobacteria,0.31,class,High,1.14.99.15,Benzoate degradation
Laura1metabat.32,Laura1,Fumarate hydratase class II,fumC,Alphaproteobacteria,0.31,class,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Enoyl-CoA-hydratase,dpgD_1,Alphaproteobacteria,0.31,class,High,4.2.1.17,Benzoate degradation
Laura1metabat.32,Laura1,Enoyl-CoA-hydratase,dpgD_1,Alphaproteobacteria,0.31,class,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.32,Laura1,"Catechol-2,3-dioxygenase",catE,Alphaproteobacteria,0.31,class,High,1.13.11.2,Benzoate degradation
Laura1metabat.32,Laura1,"2,3-dehydroadipyl-CoA hydratase",paaF,Alphaproteobacteria,0.31,class,High,4.2.1.17,Benzoate degradation
Laura1metabat.32,Laura1,"2,3-dehydroadipyl-CoA hydratase",paaF,Alphaproteobacteria,0.31,class,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.32,Laura1,Pyruvate dehydrogenase E1 component,aceE,Alphaproteobacteria,0.31,class,High,1.2.4.1,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Benzoate--CoA ligase,bclA_1,Alphaproteobacteria,0.31,class,High,6.2.1.25,Benzoate degradation
Laura1metabat.32,Laura1,Benzoate--CoA ligase,bclA_1,Alphaproteobacteria,0.31,class,High,6.2.1.25,Aminobenzoate degradation
Laura1metabat.32,Laura1,p-benzoquinone reductase,pnpB,Alphaproteobacteria,0.31,class,High,1.6.5.6,Aminobenzoate degradation
Laura1metabat.32,Laura1,4-hydroxybenzoyl-CoA thioesterase,NA,Alphaproteobacteria,0.31,class,High,3.1.2.23,Benzoate degradation
Laura1metabat.32,Laura1,Fumarate reductase flavoprotein subunit,ifcA,Alphaproteobacteria,0.31,class,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Pyruvate carboxylase,pycA,Alphaproteobacteria,0.31,class,High,6.4.1.1,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,"3-carboxy-cis,cis-muconate cycloisomerase",pcaB,Alphaproteobacteria,0.31,class,High,5.5.1.2,Benzoate degradation
Laura1metabat.32,Laura1,3-oxoadipate enol-lactonase 2,catD_3,Alphaproteobacteria,0.31,class,High,3.1.1.24,Benzoate degradation
Laura1metabat.32,Laura1,3-ketoacyl-CoA thiolase,fadA_2,Alphaproteobacteria,0.31,class,High,2.3.1.16,Benzoate degradation
Laura1metabat.32,Laura1,Putative amidase AmiD,amiD_1,Alphaproteobacteria,0.31,class,High,3.5.1.4,Aminobenzoate degradation
Laura1metabat.32,Laura1,Benzoate--CoA ligase,bclA_2,Alphaproteobacteria,0.31,class,High,6.2.1.25,Benzoate degradation
Laura1metabat.32,Laura1,Benzoate--CoA ligase,bclA_2,Alphaproteobacteria,0.31,class,High,6.2.1.25,Aminobenzoate degradation
Laura1metabat.32,Laura1,Fumarate reductase flavoprotein subunit,frdA,Alphaproteobacteria,0.31,class,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Fumarate reductase iron-sulfur subunit,frdB,Alphaproteobacteria,0.31,class,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,Putative amidase AmiD,amiD_2,Alphaproteobacteria,0.31,class,High,3.5.1.4,Aminobenzoate degradation
Laura1metabat.32,Laura1,3-ketoacyl-CoA thiolase,fadA_3,Alphaproteobacteria,0.31,class,High,2.3.1.16,Benzoate degradation
Laura1metabat.32,Laura1,Aconitate hydratase A,acnA,Alphaproteobacteria,0.31,class,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.32,Laura1,3-hydroxybutyryl-CoA dehydrogenase,hbd,Alphaproteobacteria,0.31,class,High,1.1.1.157,Benzoate degradation
Laura1metabat.32,Laura1,putative 3-hydroxybutyryl-CoA dehydrogenase,mmgB,Alphaproteobacteria,0.31,class,High,1.1.1.157,Benzoate degradation
Laura1metabat.32,Laura1,Enoyl-CoA-hydratase,dpgD_2,Alphaproteobacteria,0.31,class,High,4.2.1.17,Benzoate degradation
Laura1metabat.32,Laura1,Enoyl-CoA-hydratase,dpgD_2,Alphaproteobacteria,0.31,class,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.32,Laura1,3-hydroxybenzoate 6-hydroxylase,nagX,Alphaproteobacteria,0.31,class,High,1.14.13.24,Benzoate degradation
Laura1metabat.32,Laura1,putative enoyl-CoA hydratase echA8,echA8_2,Alphaproteobacteria,0.31,class,High,4.2.1.17,Benzoate degradation
Laura1metabat.32,Laura1,putative enoyl-CoA hydratase echA8,echA8_2,Alphaproteobacteria,0.31,class,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.32,Laura1,Muconate cycloisomerase 1,catB,Alphaproteobacteria,0.31,class,High,5.5.1.1,Benzoate degradation
Laura1metabat.48,Laura1,Acylphosphatase,acyP,Sphingobacteriaceae,0.35,family,High,3.6.1.7,Aminobenzoate degradation
Laura1metabat.48,Laura1,putative enoyl-CoA hydratase echA8,echA8,Sphingobacteriaceae,0.35,family,High,4.2.1.17,Benzoate degradation
Laura1metabat.48,Laura1,putative enoyl-CoA hydratase echA8,echA8,Sphingobacteriaceae,0.35,family,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.48,Laura1,3-hydroxybutyryl-CoA dehydrogenase,fadB2,Sphingobacteriaceae,0.35,family,High,1.1.1.157,Benzoate degradation
Laura1metabat.48,Laura1,Fumarate reductase iron-sulfur subunit,frdB,Sphingobacteriaceae,0.35,family,High,1.3.5.1,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Fumarate reductase flavoprotein subunit,frdA,Sphingobacteriaceae,0.35,family,High,1.3.5.4,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Fumarate hydratase class II,fumC,Sphingobacteriaceae,0.35,family,High,4.2.1.2,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Isocitrate dehydrogenase [NADP],icd_1,Sphingobacteriaceae,0.35,family,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,pdhC,Sphingobacteriaceae,0.35,family,High,2.3.1.12,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,Sphingobacteriaceae,0.35,family,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,4-carboxy-4-hydroxy-2-oxoadipate aldolase,ligK,Sphingobacteriaceae,0.35,family,High,4.1.3.17,Benzoate degradation
Laura1metabat.48,Laura1,Dihydrolipoyl dehydrogenase,lpd,Sphingobacteriaceae,0.35,family,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Isocitrate dehydrogenase [NADP],icd_2,Sphingobacteriaceae,0.35,family,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Acetyl-CoA acetyltransferase,thlA,Sphingobacteriaceae,0.35,family,High,2.3.1.9,Benzoate degradation
Laura1metabat.48,Laura1,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,Sphingobacteriaceae,0.35,family,High,6.2.1.5,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,putative 3-hydroxyacyl-CoA dehydrogenase,fadN,Sphingobacteriaceae,0.35,family,High,1.1.1.35,Benzoate degradation
Laura1metabat.48,Laura1,3-ketoacyl-CoA thiolase,fadA,Sphingobacteriaceae,0.35,family,High,2.3.1.16,Benzoate degradation
Laura1metabat.48,Laura1,putative 3-hydroxybutyryl-CoA dehydrogenase,mmgB,Sphingobacteriaceae,0.35,family,High,1.1.1.157,Benzoate degradation
Laura1metabat.48,Laura1,Malate:quinone oxidoreductase,mqo,Sphingobacteriaceae,0.35,family,High,1.1.5.4,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Aconitate hydratase A,acn,Sphingobacteriaceae,0.35,family,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,3-oxoadipate enol-lactonase 2,catD,Sphingobacteriaceae,0.35,family,High,3.1.1.24,Benzoate degradation
Laura1metabat.48,Laura1,Dihydrolipoyl dehydrogenase,NA,Sphingobacteriaceae,0.35,family,High,1.8.1.4,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,Sphingobacteriaceae,0.35,family,High,2.3.1.61,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,2-oxoglutarate dehydrogenase E1 component,sucA,Sphingobacteriaceae,0.35,family,High,1.2.4.2,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,"Catechol-2,3-dioxygenase",catE,Sphingobacteriaceae,0.35,family,High,1.13.11.2,Benzoate degradation
Laura1metabat.48,Laura1,Phosphoenolpyruvate carboxykinase (ATP),pckA,Sphingobacteriaceae,0.35,family,High,4.1.1.49,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Malate dehydrogenase,mdh,Sphingobacteriaceae,0.35,family,High,1.1.1.37,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,4-hydroxybenzoate decarboxylase subunit C,NA,Sphingobacteriaceae,0.35,family,High,4.1.1.61,Aminobenzoate degradation
Laura1metabat.48,Laura1,Pyruvate carboxylase,pycA,Sphingobacteriaceae,0.35,family,High,6.4.1.1,Citrate cycle (TCA cycle)
Laura1metabat.48,Laura1,Glutaryl-CoA dehydrogenase,Acd,Sphingobacteriaceae,0.35,family,High,1.3.99.32,Benzoate degradation
Laura1metabat.49,Laura1,Aconitate hydratase A,acn_1,Hydrogenophaga,0.66,genus,High,4.2.1.3,Citrate cycle (TCA cycle)
Laura1metabat.49,Laura1,3-hydroxybenzoate 6-hydroxylase 1,xlnD_1,Hydrogenophaga,0.66,genus,High,1.14.13.24,Benzoate degradation
Laura1metabat.49,Laura1,"Phthalate 4,5-dioxygenase oxygenase subunit",pht3_1,Hydrogenophaga,0.66,genus,High,1.14.12.7,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.49,Laura1,4-hydroxybenzoyl-CoA thioesterase,fcbC,Hydrogenophaga,0.66,genus,High,3.1.2.23,Benzoate degradation
Laura1metabat.49,Laura1,Mono(2-hydroxyethyl) terephthalate hydrolase,NA,Hydrogenophaga,0.66,genus,High,3.1.1.102,Polycyclic aromatic hydrocarbon degradation
Laura1metabat.49,Laura1,putative enoyl-CoA hydratase echA12,NA,Hydrogenophaga,0.66,genus,High,4.2.1.17,Benzoate degradation
Laura1metabat.49,Laura1,putative enoyl-CoA hydratase echA12,NA,Hydrogenophaga,0.66,genus,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.49,Laura1,"2,3-dehydroadipyl-CoA hydratase",paaF_1,Hydrogenophaga,0.66,genus,High,4.2.1.17,Benzoate degradation
Laura1metabat.49,Laura1,"2,3-dehydroadipyl-CoA hydratase",paaF_1,Hydrogenophaga,0.66,genus,High,4.2.1.17,Aminobenzoate degradation
Laura1metabat.49,Laura1,Isocitrate dehydrogenase [NADP],icd_1,Hydrogenophaga,0.66,genus,High,1.1.1.42,Citrate cycle (TCA cycle)
Laura1metabat.49,Laura1,Isocitrate dehydrogenase [NADP],icd_2,Hydrogenophaga,0.66,genus,High,1.1.1.42,Citrate cycle (TCA cycle)
